condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
1_con_totaldot,0.25,1,7,11,137,6,,,,1_con_totaldot_image_43.png,43,183.69749824651515,183.9478550541913,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,7,12,138,11,,,,6_con_totaldot_image_60.png,60,184.0543807044858,184.306305429223,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,7,13,139,14,,,,3_con_circum_image_69.png,69,184.41351199657655,184.66467788724694,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,7,14,140,1,,,,2_con_singledot_image_2.png,2,184.77122137155382,185.02215076216962,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,7,15,141,4,,,,5_con_singledot_image_40.png,40,185.1308478714898,185.38126738721039,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,7,16,142,13,,,,2_con_circum_image_55.png,55,185.4878515795106,185.73978647114708,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,7,17,143,5,,,,6_con_singledot_image_4.png,4,185.8468517874833,186.09846338725183,3.wav,186.19916316703893,11.mp4,186.19916316703893,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,8,0,144,2,,,,3_con_singledot_image_42.png,42,188.0324663529871,188.28418609618674,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,8,1,145,10,,,,5_con_totaldot_image_13.png,13,188.397866579541,188.64866609617602,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,8,2,146,7,,,,2_con_totaldot_image_41.png,41,188.75588187151587,189.0061133872019,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,8,3,147,4,,,,5_con_singledot_image_52.png,52,189.11354137149172,189.364898471185,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,8,4,148,1,,,,2_con_singledot_image_14.png,14,189.47316003749145,189.72288955424446,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,8,5,149,17,,,,6_con_circum_image_7.png,7,189.83024291247128,190.0813853042433,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,8,6,150,11,,,,6_con_totaldot_image_44.png,44,190.18735241256653,190.4397397622466,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,8,7,151,12,,,,1_con_circum_image_17.png,17,190.5470133715542,190.79889022118877,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,8,8,152,16,,,,5_con_circum_image_52.png,52,190.9054548715474,191.1557576372521,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,8,9,153,13,,,,2_con_circum_image_29.png,29,191.2644635375589,191.51479134617838,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,8,10,154,0,,,,1_con_singledot_image_1.png,1,191.62134649646467,191.87296363725326,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,8,11,155,8,,,,3_con_totaldot_image_65.png,65,191.98089141254312,192.23249742914922,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,8,12,156,5,,,,6_con_singledot_image_10.png,10,192.34038428748025,192.5896672212053,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,8,13,157,6,,,,1_con_totaldot_image_41.png,41,192.6978004545206,192.9488765541697,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,8,14,158,14,,,,3_con_circum_image_41.png,41,193.0554537875112,193.30635901216883,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,8,15,159,15,,,,4_con_circum_image_13.png,13,193.41428762157446,193.6655687211547,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,8,16,160,3,,,,4_con_singledot_image_24.png,24,193.77217078751417,194.02297726217657,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,8,17,161,9,,,,4_con_totaldot_image_2.png,2,194.13050145453306,194.38149959619622,1.wav,194.48044025001582,6.mp4,194.48044025001582,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,9,0,162,10,,,,5_con_totaldot_image_67.png,67,196.3376431859331,196.58958172125276,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,9,1,163,17,,,,6_con_circum_image_1.png,1,196.69762420451733,196.9482039711671,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,9,2,164,12,,,,1_con_circum_image_46.png,46,197.05479720451402,197.30641867921221,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,9,3,165,5,,,,6_con_singledot_image_14.png,14,197.414610121469,197.66600292923394,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,9,4,166,7,,,,2_con_totaldot_image_50.png,50,197.77482403751927,198.02681517917662,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,9,5,167,0,,,,1_con_singledot_image_21.png,21,198.13597441250457,198.39185347119346,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,9,6,168,8,,,,3_con_totaldot_image_26.png,26,198.5012545794714,198.75574217925313,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,9,7,169,6,,,,1_con_totaldot_image_28.png,28,198.86419732957145,199.1153678462375,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,9,8,170,14,,,,3_con_circum_image_63.png,63,199.2221020794939,199.4776465122355,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,9,9,171,1,,,,2_con_singledot_image_37.png,37,199.59841820453292,199.84830380419734,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,9,10,172,11,,,,6_con_totaldot_image_45.png,45,199.95509712148922,200.20661901219282,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,9,11,173,4,,,,5_con_singledot_image_8.png,8,200.31391532947308,200.56580755419563,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,9,12,174,9,,,,4_con_totaldot_image_11.png,11,200.67235957954543,200.92427688722964,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,9,13,175,13,,,,2_con_circum_image_12.png,12,201.03177957953883,201.281666262215,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,9,14,176,16,,,,5_con_circum_image_23.png,23,201.38833595446775,201.6397459291853,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,9,15,177,2,,,,3_con_singledot_image_31.png,31,201.74813716248607,201.99830726222135,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,9,16,178,3,,,,4_con_singledot_image_31.png,31,202.1050565375015,202.358264762233,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,9,17,179,15,,,,4_con_circum_image_65.png,65,202.46598874656482,202.71565567925572,2.wav,202.81524045800325,12.mp4,202.81524045800325,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,10,0,180,2,,,,3_con_singledot_image_4.png,4,204.66768218595533,204.9236027621897,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,10,1,181,9,,,,4_con_totaldot_image_3.png,3,205.03128887149504,205.28205805425532,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,10,2,182,11,,,,6_con_totaldot_image_22.png,22,205.38871278748846,205.6396285961615,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,10,3,183,0,,,,1_con_singledot_image_28.png,28,205.74729199656284,205.9991192212561,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,10,4,184,15,,,,4_con_circum_image_55.png,55,206.1050738715101,206.35571459624916,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,10,5,185,6,,,,1_con_totaldot_image_22.png,22,206.4646639545215,206.71506151221692,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,10,6,186,7,,,,2_con_totaldot_image_35.png,35,206.82162957948165,207.07310130414552,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,10,7,187,5,,,,6_con_singledot_image_7.png,7,207.18049249653703,207.4317714711884,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,10,8,188,16,,,,5_con_circum_image_56.png,56,207.53842395457903,207.78910005420911,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,10,9,189,17,,,,6_con_circum_image_55.png,55,207.89804545447694,208.14836101224645,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,10,10,190,3,,,,4_con_singledot_image_36.png,36,208.25511603751218,208.50611563716083,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,10,11,191,1,,,,2_con_singledot_image_4.png,4,208.61451382953672,208.8650111791445,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,10,12,192,14,,,,3_con_circum_image_32.png,32,208.97152032954617,209.22302280415315,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,10,13,193,12,,,,1_con_circum_image_5.png,5,209.33104945446829,209.5817800541641,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,10,14,194,10,,,,5_con_totaldot_image_35.png,35,209.6883451625006,209.94002422122284,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,10,15,195,4,,,,5_con_singledot_image_24.png,24,210.04735332955605,210.2988337212242,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,10,16,196,8,,,,3_con_totaldot_image_27.png,27,210.40542095452545,210.65618126224726,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,10,17,197,13,,,,2_con_circum_image_62.png,62,210.76518287155776,211.01554209624882,1.wav,211.11512645799667,13.mp4,211.11512645799667,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,11,0,198,11,,,,6_con_totaldot_image_1.png,1,212.96953710292,213.22320538714993,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,11,1,199,15,,,,4_con_circum_image_60.png,60,213.33120637149548,213.58252288717776,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,11,2,200,7,,,,2_con_totaldot_image_30.png,30,213.68924774655605,213.93930001221597,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,11,3,201,14,,,,3_con_circum_image_51.png,51,214.04803278746547,214.29925022125244,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,11,4,202,10,,,,5_con_totaldot_image_17.png,17,214.4060520794708,214.65693792924284,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,11,5,203,4,,,,5_con_singledot_image_11.png,11,214.76403728751464,215.0152965962421,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,11,6,204,0,,,,1_con_singledot_image_50.png,50,215.12191582955418,215.3730082621565,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,11,7,205,8,,,,3_con_totaldot_image_28.png,28,215.48071862147188,215.7322224291507,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,11,8,206,17,,,,6_con_circum_image_30.png,30,215.83880741249303,216.08914647125638,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,11,9,207,13,,,,2_con_circum_image_22.png,22,216.198322996567,216.44920634620357,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,11,10,208,2,,,,3_con_singledot_image_18.png,18,216.55589007954111,216.80668767916504,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,11,11,209,6,,,,1_con_totaldot_image_2.png,2,216.9140021624742,217.16522055424284,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,11,12,210,9,,,,4_con_totaldot_image_34.png,34,217.27191866254432,217.52269742919597,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,11,13,211,16,,,,5_con_circum_image_19.png,19,217.63085095451677,217.88204430418554,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,11,14,212,12,,,,1_con_circum_image_62.png,62,217.98861124652902,218.2397635542089,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,11,15,213,3,,,,4_con_singledot_image_55.png,55,218.34829887149388,218.59934372119605,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,11,16,214,5,,,,6_con_singledot_image_34.png,34,218.70588291257152,218.95591526224743,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,11,17,215,1,,,,2_con_singledot_image_57.png,57,219.0650929124793,219.3160791371716,2.wav,219.41583583306056,6.mp4,219.41583583306056,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,12,0,216,16,,,,5_con_circum_image_62.png,62,221.24533722801132,221.49852126222103,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,12,1,217,15,,,,4_con_circum_image_28.png,28,221.6056398294866,221.85614480418153,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,12,2,218,4,,,,5_con_singledot_image_56.png,56,221.96487395449074,222.216094846162,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,12,3,219,1,,,,2_con_singledot_image_22.png,22,222.32281116251832,222.5731227621669,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,12,4,220,14,,,,3_con_circum_image_3.png,3,222.681654287572,222.93211897115688,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,12,5,221,8,,,,3_con_totaldot_image_24.png,24,223.03868324654175,223.2898900961969,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,12,6,222,9,,,,4_con_totaldot_image_13.png,13,223.39749349649063,223.64921830422244,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,12,7,223,11,,,,6_con_totaldot_image_54.png,54,223.75576074649578,224.0060422212351,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,12,8,224,7,,,,2_con_totaldot_image_46.png,46,224.11544728751758,224.365974762151,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,12,9,225,5,,,,6_con_singledot_image_67.png,67,224.47258466256315,224.72282809615135,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,12,10,226,6,,,,1_con_totaldot_image_37.png,37,224.8310255375225,225.0828989711823,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,12,11,227,10,,,,5_con_totaldot_image_47.png,47,225.19131074654868,225.44961967915296,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,12,12,228,3,,,,4_con_singledot_image_45.png,45,225.55772449653594,225.80679042919073,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,12,13,229,2,,,,3_con_singledot_image_59.png,59,225.91421674652955,226.16595842924434,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,12,14,230,12,,,,1_con_circum_image_12.png,12,226.27257449652532,226.5228459711885,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,12,15,231,17,,,,6_con_circum_image_34.png,34,226.63165112149434,226.88199863724876,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,12,16,232,0,,,,1_con_singledot_image_11.png,11,226.98886387150267,227.2402598042041,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,12,17,233,13,,,,2_con_circum_image_40.png,40,227.348044787487,227.59883555423002,3.wav,227.69810999999754,15.mp4,227.69810999999754,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,13,0,234,1,,,,2_con_singledot_image_18.png,18,229.54071914399972,229.79876538717653,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,13,1,235,3,,,,4_con_singledot_image_13.png,13,229.90545774654018,230.15626034620217,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,13,2,236,16,,,,5_con_circum_image_53.png,53,230.2646649545757,230.5156700122403,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,13,3,237,12,,,,1_con_circum_image_69.png,69,230.62282632950226,230.87270888723432,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,13,4,238,0,,,,1_con_singledot_image_10.png,10,230.9816311215516,231.23209001219365,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,13,5,239,11,,,,6_con_totaldot_image_25.png,25,231.3386675375048,231.59010272114537,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,13,6,240,8,,,,3_con_totaldot_image_43.png,43,231.69906387147492,231.95005455417558,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,13,7,241,10,,,,5_con_totaldot_image_46.png,46,232.0566243294859,232.30625801221467,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,13,8,242,6,,,,1_con_totaldot_image_61.png,61,232.41527703749014,232.66586684624198,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,13,9,243,17,,,,6_con_circum_image_56.png,56,232.77243216249624,233.02288151220418,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,13,10,244,13,,,,2_con_circum_image_49.png,49,233.13166437153703,233.3829286372289,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,13,11,245,15,,,,4_con_circum_image_44.png,44,233.48977216247002,233.74007351221516,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,13,12,246,5,,,,6_con_singledot_image_48.png,48,233.8492829545401,234.09894817918538,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,13,13,247,14,,,,3_con_circum_image_47.png,47,234.20503062156493,234.4571427211864,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,13,14,248,2,,,,3_con_singledot_image_27.png,27,234.5648058295017,234.81539359621237,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,13,15,249,7,,,,2_con_totaldot_image_2.png,2,234.92223391246515,235.17337505416944,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,13,16,250,4,,,,5_con_singledot_image_2.png,2,235.28180203756781,235.53260692921467,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,13,17,251,9,,,,4_con_totaldot_image_20.png,20,235.63927670447154,235.89053842916618,1.wav,235.99181058304384,11.mp4,235.99181058304384,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_singledot,0.25,5,14,0,252,4,,,,5_con_singledot_image_21.png,21,237.82051189402117,238.07364809620194,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_circum,0.25,5,14,1,253,16,,,,5_con_circum_image_40.png,40,238.18163853751028,238.43215247117914,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_circum,0.25,4,14,2,254,15,,,,4_con_circum_image_2.png,2,238.53890145448966,238.79056892918888,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_totaldot,0.25,3,14,3,255,8,,,,3_con_totaldot_image_40.png,40,238.89775832947342,239.14960605420637,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,14,4,256,6,,,,1_con_totaldot_image_46.png,46,239.25616795448585,239.50631038718856,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,14,5,257,7,,,,2_con_totaldot_image_53.png,53,239.61527624651788,239.86621709624305,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,14,6,258,10,,,,5_con_totaldot_image_31.png,31,239.97285187146625,240.22316684622783,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_totaldot,0.25,6,14,7,259,11,,,,6_con_totaldot_image_46.png,46,240.33127587155903,240.58266117915045,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,14,8,260,12,,,,1_con_circum_image_35.png,35,240.6891954545397,240.93972076221834,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_singledot,0.25,1,14,9,261,0,,,,1_con_singledot_image_13.png,13,241.04787624657618,241.2990173042286,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_circum,0.25,6,14,10,262,17,,,,6_con_circum_image_45.png,45,241.4075268294662,241.6571978042135,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_circum,0.25,3,14,11,263,14,,,,3_con_circum_image_38.png,38,241.76457982948048,242.01610676224809,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
6_con_singledot,0.25,6,14,12,264,5,,,,6_con_singledot_image_44.png,44,242.12274262153076,242.37304205414839,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
3_con_singledot,0.25,3,14,13,265,2,,,,3_con_singledot_image_8.png,8,242.48231274653224,242.73290855416562,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_circum,0.25,2,14,14,266,13,,,,2_con_circum_image_70.png,70,242.83949549654497,243.09042176222428,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,14,15,267,9,,,,4_con_totaldot_image_57.png,57,243.19888899656942,243.44897063719108,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_singledot,0.25,4,14,16,268,3,,,,4_con_singledot_image_64.png,64,243.5555349965114,243.80668488717637,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_singledot,0.25,2,14,17,269,1,,,,2_con_singledot_image_5.png,5,243.91498607951215,244.16557492923457,3.wav,244.26541420805734,16.mp4,244.26541420805734,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_totaldot,0.25,1,15,0,270,6,,,,1_con_totaldot_image_53.png,53,246.09713685298337,246.35203497114125,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
5_con_totaldot,0.25,5,15,1,271,10,,,,5_con_totaldot_image_70.png,70,246.45962937148286,246.71617022124119,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
4_con_totaldot,0.25,4,15,2,272,9,,,,4_con_totaldot_image_55.png,55,246.8228166214656,247.0737728461623,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
1_con_circum,0.25,1,15,3,273,12,,,,1_con_circum_image_51.png,51,247.18120012148282,247.43268876222427,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
2_con_totaldot,0.25,2,15,4,274,7,,,,2_con_totaldot_image_1.png,1,247.53880620452108,247.79064126221928,,,,,1,1,2024-10-28_18h31.36.691,visual,2024.1.5,120.43047788519208,
