condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
2_con_rate,0.02,2,8,9,105,7,,,,171.12441269794652,171.1534941584192,171.25391205923805,171.27806032540101,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,8,10,106,1,,,,172.08140353195193,172.3432692003931,172.44368710121196,172.7045484503993,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,8,11,107,9,,,,173.50789165695022,173.53750415839895,173.6379220592178,173.67096840841404,173.7713863092329,173.79460232539859,173.89502022621744,173.9210089503991,,,,,5.wav,174.7196600830066,12.mp4,174.7196600830066,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,9,0,108,11,,,,176.56399553955416,176.58311507540347,176.68353297622232,176.7075359913957,176.80795389221456,176.83792015841172,176.93833805923057,176.97142770040372,177.07184560122258,177.1044454914023,177.20486339222114,177.22387453341216,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,9,1,109,0,,,,178.02721773996308,178.65501261640165,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,9,2,110,4,,,,179.45835582295257,179.50446049139427,179.60487839221312,179.65442240841512,179.75484030923397,179.80445957539777,179.90487747621663,179.9544512004155,180.05486910123435,180.10447811641788,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,9,3,111,8,,,,180.9078213229688,180.93702515841287,181.03744305923172,181.05700711641984,181.1574250172387,181.18763174140767,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,9,4,112,6,,,,181.9909749479586,182.02036057541554,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,9,5,113,2,,,,182.82370378196646,182.97142920041514,183.071847101234,183.22145057540328,183.32186847622214,183.46109265840786,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,9,6,114,7,,,,184.26443586495878,184.2865112834057,184.38692918422456,184.41071182539744,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,9,7,115,10,,,,185.21405503194836,185.2351254084002,185.33554330921905,185.35615661639312,185.45657451721198,185.48781686640868,185.58823476722753,185.62116261639457,185.72158051721343,185.74449549141863,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,9,8,116,9,,,,186.54783869796955,186.5683064083947,186.66872430921356,186.69099274141772,186.79141064223657,186.8207342834008,186.92115218421966,186.95455424142128,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,9,9,117,5,,,,187.7578974479722,187.78721949141763,187.88763739223648,187.91141728341753,188.0118351842364,188.03482570040214,188.135243601221,188.15844599140982,188.25886389222867,188.2786666163971,188.37908451721594,188.40211140839673,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,9,10,118,3,,,,189.20545461494766,189.28793224140244,189.3883501422213,189.47126503342005,189.5716829342389,189.65474640840839,189.75516430922724,189.83794928340066,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,9,11,119,1,,,,190.64129248995158,190.9050441584055,191.00546205922436,191.27170099141367,,,,,,,,,5.wav,192.069905500015,5.mp4,192.069905500015,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,10,0,120,5,,,,193.91748674856498,193.94098920041287,194.04140710123173,194.07125386640254,194.1716717672214,194.19087511639518,194.29129301721403,194.32151932540873,194.42193722622758,194.44484728339884,194.5452651842177,194.5680338254111,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,10,1,121,7,,,,195.37137703196203,195.3922562004096,195.49267410122846,195.5212742004165,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,10,2,122,3,,,,196.32461740696743,196.404628658414,196.50504655923285,196.58816465841082,196.68858255922967,196.77261453341052,196.87303243422937,196.95480057539825,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,10,3,123,1,,,,197.75814378194917,198.0218072414078,198.12222514222665,198.38858820041932,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,10,4,124,6,,,,199.19193140697024,199.22085995041706,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,10,5,125,0,,,,200.02420315696799,200.6459426583984,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,10,6,126,4,,,,201.44928586494933,201.493370116406,201.59378801722485,201.63812903341895,201.7385469342378,201.78840832541172,201.88882622623058,201.93808978339948,202.03850768421833,202.08834078341314,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,10,7,127,2,,,,202.89168398996406,203.03842895039415,203.138846851213,203.28845903339388,203.38887693421273,203.53841078340483,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,10,8,128,10,,,,204.34175398995575,204.371588116404,204.47200601722287,204.50434478341194,204.6047626842308,204.62854936641233,204.72896726723118,204.75196849139465,204.8523863922135,204.87502236641885,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,10,9,129,11,,,,205.67836557296977,205.70136261642037,205.80178051723922,205.82548157539858,205.92589947621744,205.94638257541519,206.04680047623404,206.07036653339455,206.1707844342134,206.19410957539512,206.29452747621397,206.31886703341442,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,10,10,130,9,,,,207.12221023996534,207.1439462004142,207.24436410123306,207.267723491395,207.36814139221386,207.39153524139837,207.49195314221723,207.52190745040716,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,10,11,131,8,,,,208.32525065695808,208.3542689913971,208.45468689221596,208.47602132539905,208.5764392262179,208.60512882541806,,,,,,,4.wav,209.4038451249944,13.mp4,209.4038451249944,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,11,0,132,4,,,,211.2373385815532,211.2882878664037,211.38870576722255,211.4384823254164,211.53890022623526,211.5885274084081,211.68894530922697,211.73852849141403,211.83894639223288,211.88835445041477,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,11,1,133,6,,,,212.6916976569657,212.72156145040353,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,11,2,134,5,,,,213.52490465695445,213.55486190840892,213.65527980922778,213.68843382539634,213.7888517262152,213.80821832540968,213.90863622622854,213.93051924141182,214.03093714223067,214.05562307540967,214.15604097622852,214.188177825397,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,11,3,135,1,,,,214.9915210319479,215.25549149141588,215.35590939223474,215.6221974504093,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,11,4,136,7,,,,216.4255406569602,216.45451245041622,216.55493035123507,216.5742895754025,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,11,5,137,10,,,,217.37763278195342,217.4055340754072,217.50595197622604,217.53854415840178,217.63896205922063,217.67210540839878,217.77252330921763,217.79585570039634,217.8962736012152,217.91984636640117,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,11,6,138,8,,,,218.7231895729521,218.74352374141162,218.84394164223048,218.86660611642,218.96702401723886,218.99011549142014,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,11,7,139,0,,,,219.79345869797106,220.4126987004216,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,11,8,140,11,,,,221.21604190697252,221.23735065840592,221.33776855922477,221.36045961641648,221.46087751723533,221.4832015334192,221.58361943423805,221.60620745039486,221.70662535121372,221.73864099139755,221.8390588922164,221.8719624083984,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,11,9,141,2,,,,222.6753056149493,222.8222350754164,222.92265297623524,223.07227320041565,223.1726911012345,223.31403974141867,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,11,10,142,9,,,,224.1173829479696,224.14010886639298,224.24052676721183,224.2715477414109,224.37196564222975,224.39553095040318,224.49594885122204,224.5220292414102,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,11,11,143,3,,,,225.32537244796112,225.40527161639474,225.5056895172136,225.58867978340422,225.68909768422307,225.77209032540267,225.87250822622153,225.95547595041862,,,,,5.wav,226.75446895800997,12.mp4,226.75446895800997,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,12,0,144,11,,,,228.5843457485549,228.60704153340484,228.7074594342237,228.73879765839374,228.8392155592126,228.8583977414033,228.95881564222216,228.9890582833992,229.08947618421806,229.1223184084025,229.22273630922135,229.25539507540233,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,12,1,145,4,,,,230.05873828195325,230.10496049139473,230.2053783922136,230.25539007539336,230.35580797621222,230.40538545041053,230.5058033512294,230.55586224140424,230.6562801422231,230.70549961640208,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,12,2,146,9,,,,231.508842822953,231.5382315334078,231.63864943422666,231.66224378339538,231.76266168421424,231.7853003254073,231.88571822622615,231.9085274084151,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,12,3,147,6,,,,232.71187061496602,232.7381047414179,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,12,4,148,2,,,,233.54144794796883,233.68909407541796,233.7895119762368,233.9391447834001,234.03956268421896,234.18918982541945,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,12,5,149,10,,,,234.99253303197037,235.0215799084195,235.12199780923837,235.1447936584096,235.24521155922847,235.26445174139516,235.36486964221402,235.38926403341756,235.48968193423642,235.5223462834052,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,12,6,150,8,,,,236.32568948995612,236.3555178254115,236.45593572623036,236.47509190839773,236.57550980921658,236.59476778339885,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,12,7,151,3,,,,237.39811098994977,237.47771090840396,237.57812880922282,237.6611030334112,237.76152093423005,237.844277908394,237.94469580921285,238.02755374142143,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,12,8,152,5,,,,238.83089694797235,238.85246249140764,238.9528803922265,238.975804116411,239.07622201722987,239.10510586639575,239.2055237672146,239.22915911640447,239.32957701722333,239.3514372003934,239.45185510121226,239.47506845041934,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,12,9,153,0,,,,240.27841165697026,240.90631461642042,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,12,10,154,7,,,,241.70965782297134,241.7383787004015,241.83879660122037,241.86222520040755,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,12,11,155,1,,,,242.66556840695847,242.92816611642192,243.02858401724077,243.2894100334175,,,,,,,,,5.wav,244.08834512499743,5.mp4,244.08834512499743,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,13,0,156,8,,,,245.93982508155167,245.96280940841243,246.06322730923128,246.0885774084105,246.18899530922934,246.212231616411,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,13,1,157,7,,,,247.01557482296192,247.03638857539917,247.13680647621803,247.15979836640471,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,13,2,158,1,,,,247.96314157295564,248.22811628340568,248.32853418422454,248.58960778339824,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,13,3,159,10,,,,249.39295098994916,249.42297940841817,249.52339730923703,249.55599936640064,249.6564172672195,249.68945224141643,249.7898701422353,249.82279253341548,249.92321043423433,249.94605986640963,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,13,4,160,6,,,,250.74940307296055,250.76921111640112,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,13,5,161,0,,,,251.57255432295204,252.1973422834213,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,13,6,162,4,,,,253.00068548997223,253.04652778339513,253.146945684214,253.19417903340363,253.29459693422248,253.33899257539596,253.43941047621482,253.4895683664159,253.58998626723476,253.63927582541655,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,13,7,163,3,,,,254.44261903196747,254.52269607541675,254.6231139762356,254.7061171164183,254.80653501723717,254.88933565840998,254.98975355922883,255.0727509913937,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,13,8,164,2,,,,255.8760941979446,256.0228978254105,256.12331572622935,256.2729397004092,256.37335760122807,256.5229909504211,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,13,9,165,9,,,,257.32633415697205,257.3563387834089,257.45675668422774,257.4896367414127,257.59005464223156,257.62222220039405,257.7226401012129,257.746406158412,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,13,10,166,5,,,,258.54974936496296,258.57286757540135,258.6732854762202,258.6964590334188,258.7968769342377,258.8207065754192,258.92112447623805,258.944871283407,259.04528918422585,259.073133241394,259.17355114221283,259.2061259083945,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,13,11,167,11,,,,260.00946911494543,260.039300116399,260.13971801721783,260.1627506584133,260.26316855923216,260.2859859504184,260.3864038512373,260.4091082414176,260.50952614223644,260.53892615840016,260.639344059219,260.66281407539793,1.wav,261.4614047500072,16.mp4,261.4614047500072,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,14,0,168,3,,,,263.30546320657015,263.3896244914009,263.4900423922198,263.57283353340756,263.6732514342264,263.75614382539936,263.8565617262182,263.9394772833999,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,14,1,169,11,,,,264.7428204899509,264.77228582540704,264.8727037262259,264.89195303340387,264.9923709342227,265.0228826164181,265.12330051723694,265.14675382540156,265.2471717262204,265.26941086640875,265.3698287672276,265.3927340334136,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,14,2,170,4,,,,266.19607723996455,266.2399195754057,266.34033747622453,266.3895177833998,266.48993568421866,266.5394962414081,266.6399141422269,266.68974024139754,266.7901581422164,266.8396114503936,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,14,3,171,10,,,,267.64295465694454,267.67231474139555,267.7727326422144,267.79686586641185,267.8972837672307,267.91919782540356,268.0196157262224,268.04216786640757,268.1425857672264,268.1727283664019,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,14,4,172,2,,,,268.97607157295283,269.12332378340363,269.2237416842225,269.37333853339953,269.4737564342184,269.623199075411,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,14,5,173,6,,,,270.42654228196193,270.4556983253948,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,14,6,174,0,,,,271.25904153194574,271.88035440841634,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,14,7,175,5,,,,272.6836976149673,272.7053401584068,272.80575805922564,272.82955774141885,272.9299756422377,272.95254195040036,273.0529598512192,273.07596036641337,273.1763782672322,273.20589070040444,273.3063086012233,273.3292862834147,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,14,8,176,1,,,,274.13262948996567,274.39538861640324,274.4958065172221,274.75686161640044,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,14,9,177,9,,,,275.5602048229514,275.5893328253966,275.68975072621544,275.712836825414,275.81325472623286,275.83608386640265,275.9365017672215,275.959779033417,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,14,10,178,7,,,,276.76312223996797,276.78907465839586,276.8894925592147,276.9127163254103,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,14,11,179,8,,,,277.71605953196126,277.7373718663963,277.83778976721516,277.8611952003936,277.96161310121244,277.98935507541466,,,,,,,4.wav,278.7877343330183,13.mp4,278.7877343330183,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,15,0,180,3,,,,280.6062850395625,280.6900762834208,280.79049418423966,280.87326749141505,280.9736853922339,281.0566393254063,281.15705722622516,281.2436255753943,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,15,1,181,5,,,,282.0469687819452,282.07304482541224,282.1734627262311,282.2069549504173,282.30737285123615,282.3395656164008,282.4399835172197,282.4636845334113,282.56410243423016,282.5867067414016,282.68712464222045,282.7105430334137,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,15,2,182,11,,,,283.5138862399647,283.5394483254146,283.63986622623344,283.6629037414183,283.76332164223714,283.78619428340755,283.8866121842264,283.90990165840196,284.0103195592208,284.03996332540703,284.1403812262259,284.17316378339603,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,15,3,183,6,,,,284.976506989947,285.0062181584159,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,15,4,184,10,,,,285.80956136496684,285.8402552834101,285.94067318422896,285.9734660754126,286.07388397623146,286.10624507541945,286.2066629762383,286.2269924084045,286.32741030922335,286.35614032540764,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,15,5,185,2,,,,287.1594835319586,287.3069335754059,287.40735147622473,287.55696807540664,287.6573859762255,287.8069682004076,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,15,6,186,1,,,,288.61031140695854,288.87377628341494,288.9741941842338,289.2405112414068,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,15,7,187,9,,,,290.04385444795776,290.07368257540804,290.1741004762269,290.1931619084004,290.29357980921924,290.32345770041286,290.4238756012317,290.4474462003942,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,15,8,188,7,,,,291.25078940694516,291.27740303340545,291.3778209342243,291.4023768664134,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,15,9,189,4,,,,292.20572007296437,292.2568810333993,292.35729893421814,292.4063374504127,292.50675535123156,292.55629453340373,292.6567124342226,292.70692636641036,292.8073442672292,292.85705770040806,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,15,10,190,8,,,,293.660400906959,293.68955574141876,293.7899736422376,293.8136203254195,293.91403822623835,293.93648257541065,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,15,11,191,0,,,,294.7398257819616,295.36298528340706,,,,,,,,,,,1.wav,296.1618029170204,16.mp4,296.1618029170204,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,16,0,192,6,,,,297.9969486645656,298.0191788254102,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,16,1,193,1,,,,298.82252203196117,299.0905844914174,299.19100239223627,299.4573349504004,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,16,2,194,0,,,,300.26067815695137,300.88152261640937,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,16,3,195,5,,,,301.6848658229603,301.7064608664165,301.80687876723533,301.829454825414,301.9298727262329,301.9527747834014,302.0531926842203,302.07677795040365,302.1771958512225,302.2065283253993,302.30694622621814,302.33041653340626,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,16,4,196,11,,,,303.1337597399572,303.1570980754128,303.2575159762317,303.2898796164169,303.39029751723575,303.41353195042177,303.5139498512406,303.53809999139924,303.6385178922181,303.6626236584067,303.76304155922554,303.785679533417,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,16,5,197,10,,,,304.58902273996796,304.6103838254145,304.71080172623334,304.7405252004188,304.84094310123766,304.8637382834073,304.96415618422617,304.98684211640796,305.0872600172268,305.1102199504181,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,16,6,198,8,,,,305.9135631569691,305.93986986639504,306.0402877672139,306.0630651584157,306.1634830592346,306.19042128339936,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,16,7,199,2,,,,306.9937644899503,307.1401980753959,307.24061597621477,307.3908680334076,307.4912859342265,307.6407669083943,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,16,8,200,3,,,,308.44411011494526,308.5237796164089,308.62419751722774,308.70725724139777,308.8076751422166,308.89063757539554,308.9910554762144,309.0738278664154,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,16,9,201,9,,,,309.87717107296635,309.90743049141895,310.0078483922378,310.0400950754207,310.14051297623956,310.1641212003975,310.26453910121637,310.290070408411,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,16,10,202,4,,,,311.09341361496195,311.1405337004195,311.24095160123835,311.2907074503979,311.3911253512168,311.44047632540753,311.5408942262264,311.5904900754191,311.69090797623795,311.7409726583952,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,16,11,203,7,,,,312.54431586494616,312.5737995753967,312.6742174762156,312.7072618253966,,,,,,,,,5.wav,313.5058523330081,5.mp4,313.5058523330081,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,17,0,204,0,,,,315.3248457485694,315.94861199140144,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,17,1,205,11,,,,316.7519551979524,316.7735409504181,316.873958851237,316.8966177004128,316.99703560123163,317.02040215841555,317.1208200592344,317.14424632540033,317.2446642262192,317.2739871584141,317.37440505923297,317.39732982542193,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,17,2,206,2,,,,318.2006730319729,318.3409573664045,318.44137526722335,318.59104386639376,318.6914617672126,318.84095336640314,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,17,3,207,6,,,,319.6442965729541,319.6733881164197,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,17,4,208,3,,,,320.47673132297064,320.557589950398,320.65800785121684,320.74074811640605,320.8411660172249,320.9241520754091,321.02456997622795,321.1074602413952,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,17,5,209,4,,,,321.91080344794614,321.9574393254094,322.05785722622824,322.1074827004137,322.21626875963415,322.26315915841553,322.3635770592344,322.40700749139944,322.5074253922183,322.5575802834152,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,17,6,210,9,,,,323.3609234899661,323.3903542833956,323.49077218421445,323.515178908399,323.61559680921783,323.63933232541024,323.7397502262291,323.76274786640136,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,17,7,211,5,,,,324.5660910729523,324.58716178339967,324.6875796842185,324.7074907003931,324.807908601212,324.8313798254036,324.93179772622244,324.9553597834107,325.05577768422955,325.0792074083962,325.17962530921506,325.20789803341324,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
