condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
6_con_circum,0.25,6,14,7,259,17,,,,6_con_circum_image_64.png,64,236.1701294535538,236.42106063750106,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,14,8,260,2,,,,3_con_singledot_image_7.png,7,236.52692457849625,236.7784720535157,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,14,9,261,7,,,,2_con_totaldot_image_50.png,50,236.88628903755452,237.13819288746453,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,14,10,262,3,,,,4_con_singledot_image_11.png,11,237.24628378755878,237.49564197047147,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,14,11,263,10,,,,5_con_totaldot_image_17.png,17,237.60379803753457,237.85428847051224,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,14,12,264,0,,,,1_con_singledot_image_51.png,51,237.96093941249418,238.21119538745842,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,14,13,265,15,,,,4_con_circum_image_48.png,48,238.32116132848896,238.57098784546832,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,14,14,266,8,,,,3_con_totaldot_image_61.png,61,238.6774976204848,238.92846438747364,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,14,15,267,4,,,,5_con_singledot_image_4.png,4,239.03685132847167,239.28722126251085,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,14,16,268,13,,,,2_con_circum_image_28.png,28,239.39386662051547,239.64482951250392,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,14,17,269,16,,,,5_con_circum_image_42.png,42,239.75304174553602,240.00491559545043,1.wav,240.10435720800888,11.mp4,240.10435720800888,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,15,0,270,15,,,,4_con_circum_image_11.png,11,241.9283145163441,242.17862992843146,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,15,1,271,3,,,,4_con_singledot_image_64.png,64,242.28685603747144,242.53780105342156,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,15,2,272,7,,,,2_con_totaldot_image_15.png,15,242.64362378746736,242.89566230347845,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,15,3,273,17,,,,6_con_circum_image_66.png,66,243.00386049554217,243.254015137488,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,15,4,274,11,,,,6_con_totaldot_image_48.png,48,243.36046899554785,243.61230567847377,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,15,5,275,8,,,,3_con_totaldot_image_44.png,44,243.71982907855417,243.97612180344294,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,15,6,276,2,,,,3_con_singledot_image_30.png,30,244.08704657854977,244.33739305350463,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,15,7,277,6,,,,1_con_totaldot_image_23.png,23,244.4440228285035,244.69601176253053,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,15,8,278,1,,,,2_con_singledot_image_65.png,65,244.8049002875574,245.05399334551765,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,15,9,279,4,,,,5_con_singledot_image_25.png,25,245.1605927875731,245.4109272624366,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,15,10,280,14,,,,3_con_circum_image_61.png,61,245.52054232850205,245.7713177624857,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,15,11,281,10,,,,5_con_totaldot_image_43.png,43,245.8779650784796,246.12804517853073,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,15,12,282,16,,,,5_con_circum_image_63.png,63,246.23688978750724,246.48749634546692,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,15,13,283,13,,,,2_con_circum_image_21.png,21,246.59409191252198,246.84529597049112,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,15,14,284,0,,,,1_con_singledot_image_50.png,50,246.95309549549128,247.20485772045794,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,15,15,285,5,,,,6_con_singledot_image_49.png,49,247.31132099546957,247.56143517843446,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,15,16,286,12,,,,1_con_circum_image_7.png,7,247.67077328755985,247.92071426245383,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,15,17,287,9,,,,4_con_totaldot_image_27.png,27,248.02741474555805,248.27887480349744,2.wav,248.38031920802314,12.mp4,248.38031920802314,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,16,0,288,11,,,,6_con_totaldot_image_12.png,12,250.20617135034408,250.46211567851714,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,16,1,289,5,,,,6_con_singledot_image_30.png,30,250.57025799553375,250.82090397044084,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,16,2,290,6,,,,1_con_totaldot_image_42.png,42,250.92743699545971,251.1787803874351,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,16,3,291,9,,,,4_con_totaldot_image_40.png,40,251.28644682853482,251.53743697043973,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,16,4,292,16,,,,5_con_circum_image_20.png,20,251.6439605375286,251.89491380348335,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,16,5,293,13,,,,2_con_circum_image_50.png,50,252.00389928757212,252.2547010124428,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,16,6,294,17,,,,6_con_circum_image_34.png,34,252.3611897875322,252.61234109550713,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,16,7,295,10,,,,5_con_totaldot_image_5.png,5,252.7204421625007,252.97129097050055,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,16,8,296,2,,,,3_con_singledot_image_36.png,36,253.07787262056954,253.3282491374295,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,16,9,297,3,,,,4_con_singledot_image_69.png,69,253.4371854535071,253.68828051250892,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,16,10,298,4,,,,5_con_singledot_image_14.png,14,253.79499941251706,254.04604538744314,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,16,11,299,8,,,,3_con_totaldot_image_6.png,6,254.15386403750162,254.4049450954655,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,16,12,300,1,,,,2_con_singledot_image_45.png,45,254.51149441245943,254.76235155346802,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,16,13,301,0,,,,1_con_singledot_image_65.png,65,254.87100282849278,255.12210913752205,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,16,14,302,14,,,,3_con_circum_image_5.png,5,255.23087032851763,255.4877654704498,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,16,15,303,12,,,,1_con_circum_image_61.png,61,255.5956629954977,255.8450459284242,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,16,16,304,15,,,,4_con_circum_image_26.png,26,255.9543794954894,256.20539372046477,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,16,17,305,7,,,,2_con_totaldot_image_11.png,11,256.31375266253013,256.5716038034763,1.wav,256.67098199995235,14.mp4,256.67098199995235,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,17,0,306,16,,,,5_con_circum_image_26.png,26,258.4993926832918,258.7547582624713,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,17,1,307,4,,,,5_con_singledot_image_15.png,15,258.86171841251195,259.1124678034568,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,17,2,308,6,,,,1_con_totaldot_image_15.png,15,259.22010799546257,259.47174951252526,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,17,3,309,1,,,,2_con_singledot_image_63.png,63,259.5783276625676,259.82913584546185,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,17,4,310,2,,,,3_con_singledot_image_41.png,41,259.93684941253156,260.18809313750825,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,17,5,311,9,,,,4_con_totaldot_image_49.png,49,260.29465195352674,260.5451081784442,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,17,6,312,8,,,,3_con_totaldot_image_35.png,35,260.6539779955288,260.9091671784874,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,17,7,313,12,,,,1_con_circum_image_33.png,33,261.02130074556914,261.2717756784288,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,17,8,314,17,,,,6_con_circum_image_37.png,37,261.37824170351956,261.6292719705263,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,17,9,315,11,,,,6_con_totaldot_image_17.png,17,261.7374792035203,261.98780084545723,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,17,10,316,15,,,,4_con_circum_image_32.png,32,262.0943366205552,262.3459934284212,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,17,11,317,5,,,,6_con_singledot_image_13.png,13,262.4539359954884,262.7043001784943,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,17,12,318,13,,,,2_con_circum_image_36.png,36,262.8108567454852,263.0623008034192,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,17,13,319,0,,,,1_con_singledot_image_63.png,63,263.17046095351685,263.42150542843154,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,17,14,320,10,,,,5_con_totaldot_image_68.png,68,263.5280978705501,263.77934784551616,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,17,15,321,7,,,,2_con_totaldot_image_2.png,2,263.88681620350104,264.1385260124691,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,17,16,322,3,,,,4_con_singledot_image_36.png,36,264.2450295374961,264.4947880125139,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,17,17,323,14,,,,3_con_circum_image_46.png,46,264.604211495514,264.85437576244584,4.wav,264.95373558299616,5.mp4,264.95373558299616,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,18,0,324,0,,,,1_con_singledot_image_64.png,64,266.7984586003236,267.055046387529,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,18,1,325,17,,,,6_con_circum_image_35.png,35,267.1631675785407,267.4124215954682,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,18,2,326,11,,,,6_con_totaldot_image_6.png,6,267.5203495375113,267.77152026251423,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,18,3,327,16,,,,5_con_circum_image_14.png,14,267.87806024556045,268.12940701241604,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,18,4,328,2,,,,3_con_singledot_image_46.png,46,268.23756832852956,268.48790247044525,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,18,5,329,13,,,,2_con_circum_image_35.png,35,268.5944093285594,268.8452941785101,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,18,6,330,15,,,,4_con_circum_image_36.png,36,268.9546424125088,269.20461301242466,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,18,7,331,5,,,,6_con_singledot_image_56.png,56,269.31129295346324,269.56270384548696,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,18,8,332,14,,,,3_con_circum_image_69.png,69,269.6709335785359,269.9217430535238,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,18,9,333,1,,,,2_con_singledot_image_8.png,8,270.0282483705319,270.27896472048013,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,18,10,334,3,,,,4_con_singledot_image_67.png,67,270.3875478705391,270.6382491784636,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,18,11,335,7,,,,2_con_totaldot_image_34.png,34,270.7446558284806,270.99587013751733,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,18,12,336,8,,,,3_con_totaldot_image_69.png,69,271.1035769125679,271.35537655341903,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,18,13,337,10,,,,5_con_totaldot_image_47.png,47,271.4637449535308,271.7222831374267,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,18,14,338,6,,,,1_con_totaldot_image_53.png,53,271.8304811625508,272.0884522625012,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,18,15,339,9,,,,4_con_totaldot_image_43.png,43,272.1948803705396,272.4453178454889,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,18,16,340,4,,,,5_con_singledot_image_40.png,40,272.5546939535066,272.8051122205099,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,18,17,341,12,,,,1_con_circum_image_3.png,3,272.91164112046823,273.1615413454594,3.wav,273.26444833294954,16.mp4,273.26444833294954,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,19,0,342,4,,,,5_con_singledot_image_31.png,31,275.1014313503634,275.3545520124491,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,19,1,343,12,,,,1_con_circum_image_67.png,67,275.46124445346646,275.7123215954518,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,19,2,344,16,,,,5_con_circum_image_49.png,49,275.82033424547404,276.07119884544517,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,19,3,345,10,,,,5_con_totaldot_image_67.png,67,276.1777557455003,276.42959780343807,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,19,4,346,1,,,,2_con_singledot_image_20.png,20,276.5376596625661,276.7904863034375,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,19,5,347,9,,,,4_con_totaldot_image_63.png,63,276.90498149548654,277.1597353034187,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,19,6,348,5,,,,6_con_singledot_image_52.png,52,277.2679483285406,277.52204517850186,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,19,7,349,3,,,,4_con_singledot_image_43.png,43,277.62851782855574,277.8887839704286,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,19,8,350,2,,,,3_con_singledot_image_44.png,44,277.995672745537,278.2453266784316,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,19,9,351,7,,,,2_con_totaldot_image_31.png,31,278.3544379534665,278.6044893454993,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,19,10,352,0,,,,1_con_singledot_image_22.png,22,278.7110653284704,278.96199501252266,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,19,11,353,14,,,,3_con_circum_image_38.png,38,279.07164070350115,279.32214872043113,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,19,12,354,15,,,,4_con_circum_image_69.png,69,279.4280162455048,279.68009517847094,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,19,13,355,6,,,,1_con_totaldot_image_46.png,46,279.7870364125352,280.0379770955071,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,19,14,356,17,,,,6_con_circum_image_29.png,29,280.14443378746506,280.3955120124621,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,19,15,357,13,,,,2_con_circum_image_63.png,63,280.50406678756696,280.75462438752874,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,19,16,358,11,,,,6_con_totaldot_image_55.png,55,280.8612847455311,281.11204484552144,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,19,17,359,8,,,,3_con_totaldot_image_24.png,24,281.2210775375366,281.4713437625207,4.wav,281.57089408300817,11.mp4,281.57089408300817,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,20,0,360,8,,,,3_con_totaldot_image_43.png,43,283.41220726633907,283.6623497624416,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,20,1,361,0,,,,1_con_singledot_image_60.png,60,283.77031453747765,284.02140192843507,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,20,2,362,4,,,,5_con_singledot_image_47.png,47,284.12731057850175,284.378811887512,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,20,3,363,13,,,,2_con_circum_image_40.png,40,284.4877734125126,284.73849205351434,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,20,4,364,16,,,,5_con_circum_image_8.png,8,284.844998412556,285.09596276252995,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,20,5,365,10,,,,5_con_totaldot_image_57.png,57,285.2040589534677,285.4556556784548,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,20,6,366,17,,,,6_con_circum_image_26.png,26,285.56232032857366,285.81221159552223,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,20,7,367,11,,,,6_con_totaldot_image_30.png,30,285.9211935375584,286.171381178475,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,20,8,368,2,,,,3_con_singledot_image_32.png,32,286.2779929535696,286.528977470519,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,20,9,369,7,,,,2_con_totaldot_image_25.png,25,286.6382387875579,286.8880895534996,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,20,10,370,1,,,,2_con_singledot_image_57.png,57,286.99484341256317,287.24553738748654,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,20,11,371,3,,,,4_con_singledot_image_70.png,70,287.35461474549953,287.60469047043006,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,20,12,372,14,,,,3_con_circum_image_10.png,10,287.7112262035021,287.9620389704825,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,20,13,373,5,,,,6_con_singledot_image_28.png,28,288.0714404955739,288.32223022046963,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,20,14,374,6,,,,1_con_totaldot_image_69.png,69,288.42872395357114,288.67887676244135,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,20,15,375,12,,,,1_con_circum_image_49.png,49,288.78838582851455,289.03856451243627,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,20,16,376,9,,,,4_con_totaldot_image_1.png,1,289.14504595347677,289.39577159546315,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,20,17,377,15,,,,4_con_circum_image_37.png,37,289.5042565375566,289.7550964284921,4.wav,289.85486891597975,14.mp4,289.85486891597975,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_totaldot,0.25,2,21,0,378,7,,,,2_con_totaldot_image_19.png,19,291.698802225315,291.9557649704395,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_circum,0.25,1,21,1,379,12,,,,1_con_circum_image_65.png,65,292.0624076625332,292.3125184705015,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_singledot,0.25,2,21,2,380,1,,,,2_con_singledot_image_27.png,27,292.4213404534617,292.6714130954817,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_totaldot,0.25,6,21,3,381,11,,,,6_con_totaldot_image_24.png,24,292.77799953755454,293.0297689704923,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_totaldot,0.25,5,21,4,382,10,,,,5_con_totaldot_image_9.png,9,293.1372170784976,293.38845726246944,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_circum,0.25,5,21,5,383,16,,,,5_con_circum_image_35.png,35,293.4944280785508,293.74556084552313,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
5_con_singledot,0.25,5,21,6,384,4,,,,5_con_singledot_image_45.png,45,293.85384062051304,294.1057658035308,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_singledot,0.25,1,21,7,385,0,,,,1_con_singledot_image_42.png,42,294.21232495354485,294.46315422041806,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_circum,0.25,4,21,8,386,15,,,,4_con_circum_image_1.png,1,294.5705997034907,294.8214770125225,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
2_con_circum,0.25,2,21,9,387,13,,,,2_con_circum_image_29.png,29,294.927932787477,295.1794258454349,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_singledot,0.25,3,21,10,388,2,,,,3_con_singledot_image_63.png,63,295.28767937051595,295.5386397624854,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_circum,0.25,3,21,11,389,14,,,,3_con_circum_image_8.png,8,295.64517195350487,295.89681155344005,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,21,12,390,17,,,,6_con_circum_image_54.png,54,296.0043914125068,296.25612151243257,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_totaldot,0.25,4,21,13,391,9,,,,4_con_totaldot_image_31.png,31,296.3643846204737,296.6228518034797,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_singledot,0.25,6,21,14,392,5,,,,6_con_singledot_image_65.png,65,296.7310035785427,296.9881768874358,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
1_con_totaldot,0.25,1,21,15,393,6,,,,1_con_totaldot_image_59.png,59,297.09569682846774,297.34572847052476,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
3_con_totaldot,0.25,3,21,16,394,8,,,,3_con_totaldot_image_27.png,27,297.4539430375676,297.7049233455211,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
4_con_singledot,0.25,4,21,17,395,3,,,,4_con_singledot_image_27.png,27,297.81148524549786,298.06298263748175,1.wav,298.1644459159579,3.mp4,298.1644459159579,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
6_con_circum,0.25,6,22,0,396,17,,,,6_con_circum_image_13.png,13,300.0086406002752,300.26325367849785,,,,,1,1,2024-10-28_16h45.51.295,visual,2024.1.5,120.18081263990995,
